source,target
10107,7484
7484,10107
10107,4341
10107,4602
1408,3905
3905,1408
1408,10598
10598,1408
1408,8226
1408,7887
959,7984
959,368
959,5161
959,565
959,8226
6181,4992
1215,1311
1311,1215
1215,798
798,1215
906,2723
4427,9603
4427,7837
4427,6472
4427,1539
4427,2723
4317,247
247,4317
4317,2723
4317,7681
4317,8234
4317,4463
8739,6157
8739,9811
9811,8739
8739,10444
7298,2638
7298,4992
7298,9603
7298,9360
7298,5710
7298,7794
7298,5632
7298,5227
7298,567
7298,7837
7298,5666
7298,8540
7298,6818
7298,3149
7298,9326
7298,1507
7298,5206
7298,8886
7298,2723
7298,384
7298,5185
7298,7133
7298,66
7298,8502
7298,10654
11027,6681
6681,11027
11027,10121
10121,11027
11027,2516
2516,11027
11027,7971
7971,11027
11027,1459
11027,9584
9584,11027
11027,4611
4611,11027
11027,6391
6391,11027
11027,5881
5881,11027
11027,10211
10211,11027
11027,4039
4039,11027
8577,2723
2978,7910
7910,2978
6394,2166
2166,6394
6394,8604
8604,6394
6394,5572
5572,6394
6394,8524
6394,5812
6394,2723
6394,8226
6394,8376
10824,7501
10824,7316
6325,997
997,6325
6325,6138
6138,6325
10350,39
10350,5632
10350,10971
10350,69
10350,7589
10350,1373
10350,774
10350,7765
10350,8755
8755,10350
10350,1780
1780,10350
10350,206
10350,729
729,10350
10350,7152
10350,8663
10350,5295
5295,10350
10350,140
10350,6663
6663,10350
10350,764
764,10350
10350,11247
10350,9696
9696,10350
10350,3841
3841,10350
10350,10966
10966,10350
10350,1024
10350,2345
2345,10350
7909,2638
7909,404
404,7909
7909,11113
7909,9883
7909,2723
7909,10271
10271,7909
4144,8421
8421,4144
4144,4992
4144,8718
8718,4144
4144,10724
10724,4144
4144,7837
4144,7501
4144,6902
6902,4144
4144,1769
1769,4144
4144,1158
4144,4305
4144,2575
2575,4144
4144,5264
4144,8746
8746,4144
4144,6080
4144,901
4144,1727
1727,4144
4144,11193
11193,4144
4144,10506
4144,6764
137,102
102,137
137,5857
5857,137
6877,1158
6877,2723
7155,2956
2956,7155
7155,2997
2997,7155
7155,7125
7155,2723
7155,4602
7062,9184
9184,7062
6510,11109
6510,4794
6510,6450
6510,10055
6510,7681
9479,39
9479,1381
1381,9479
9479,5632
9479,10971
9479,8788
9479,4720
4720,9479
9479,6773
6773,9479
9479,7589
9479,9002
9002,9479
9479,10077
9479,1373
9479,10993
10993,9479
9479,2723
9479,2234
9479,5295
5295,9479
9479,7224
9479,10701
9479,1844
9479,11247
9479,9696
9696,9479
9479,7445
7445,9479
9479,10271
10271,9479
9479,11212
9479,57
57,9479
9479,6780
1491,150
1491,981
10467,10290
10290,10467
10467,79
79,10467
10467,2222
10467,7501
10467,2116
2116,10467
10467,1044
1044,10467
10467,2723
10467,4064
4064,10467
10467,8201
10467,7571
10467,8177
8177,10467
10467,4602
225,646
646,225
225,2472
2472,225
2038,9165
2038,7837
2038,220
1729,7794
1729,6800
1729,1427
1729,9582
1729,5149
1729,3140
1729,9454
1729,1875
1729,7942
1729,4636
1729,7501
1729,3149
1729,166
1729,309
1729,8862
1729,4611
1729,10869
10869,1729
1729,5943
1729,2723
1729,6684
1729,4602
5010,6196
5010,6575
6575,5010
5010,4768
5010,2723
5010,2455
5010,5039
5010,3336
7801,7711
7711,7801
3508,4640
4640,3508
7886,5252
5252,7886
7886,1012
1012,7886
7886,5310
5310,7886
7886,5067
5067,7886
7886,7837
7886,10978
7886,7753
7753,7886
7886,7906
7906,7886
8461,8561
8561,8461
8461,6148
6148,8461
8461,2704
2704,8461
8461,1619
8461,3149
8461,379
379,8461
8461,166
166,8461
8461,8309
8309,8461
8461,10541
10541,8461
8461,2722
2722,8461
8461,8652
8652,8461
8461,10606
10606,8461
8461,10126
10126,8461
8461,2723
8461,10538
10538,8461
8461,5643
5643,8461
8461,2799
2799,8461
8913,2934
2934,8913
8913,10953
10953,8913
9169,2638
1181,10080
10080,1181
1181,5632
1181,7578
7578,1181
1181,10971
1181,7589
1181,1941
1941,1181
1181,1780
1780,1181
1181,10993
1181,2723
1181,834
834,1181
1181,10966
10966,1181
1181,2345
5657,1041
1041,5657
5657,6248
5657,514
6906,778
778,6906
6906,9880
6906,7918
7918,6906
6906,9647
9647,6906
6906,9969
9969,6906
6906,5848
5848,6906
3992,1963
1963,3992
3992,5118
5118,3992
3992,2723
3992,5219
1954,9037
9037,1954
1954,5565
1954,2879
2879,1954
1954,2152
2152,1954
1954,3960
3960,1954
1954,1752
1752,1954
4366,832
832,4366
4366,2723
2460,9574
9574,2460
2460,9164
2460,1103
1103,2460
2460,4602
1747,5847
1747,5459
5459,1747
9364,8608
9364,6031
6031,9364
9364,9164
9364,2723
9364,9040
4970,3535
10924,470
470,10924
4353,4992
4353,368
368,4353
4353,333
737,6896
6896,737
737,7837
8697,4260
1682,4446
1682,2456
2456,1682
6926,10870
10870,6926
6926,7661
2503,1883
1883,2503
2503,2958
2503,8457
8457,2503
2503,6359
6359,2503
2503,11033
11033,2503
2503,2723
2503,6081
6081,2503
1696,4992
1696,1158
1696,6245
5971,653
653,5971
5971,1819
1819,5971
5971,4342
4342,5971
5971,8860
8860,5971
5971,2723
5971,8376
8376,5971
5971,9259
9259,5971
2165,884
884,2165
10577,7794
10577,4624
4624,10577
10577,2723
10577,8431
8431,10577
10577,1808
1808,10577
3920,10441
10441,3920
3920,3956
3956,3920
4673,942
4673,7837
4673,4602
2733,5763
2733,4192
4192,2733
2733,9582
9582,2733
2733,7143
2733,8788
8788,2733
2733,2822
2822,2733
2733,9543
2733,7837
2733,901
2733,2665
2733,7859
7859,2733
2733,4602
1277,1333
1333,1277
1277,1158
1277,3791
10217,10281
10281,10217
10217,6659
6659,10217
10217,1836
1836,10217
8237,10876
10876,8237
8237,7578
7578,8237
8237,8599
8599,8237
8237,8052
8052,8237
1781,1771
127,606
606,127
127,1619
1619,127
127,10408
10408,127
127,7345
7345,127
127,171
171,127
127,6549
6549,127
127,9099
127,9883
127,7601
7601,127
9284,9360
9360,9284
10779,39
10779,7589
10779,10993
10779,2723
10779,7224
7730,7187
7187,7730
7730,6519
7730,6390
6390,7730
7730,1678
1678,7730
4110,2723
10058,6323
6323,10058
10553,10551
10551,10553
10553,5449
5449,10553
10553,6578
10553,6348
6348,10553
10553,2723
10553,901
10553,4602
10553,10816
10816,10553
7836,4611
4611,7836
7836,2723
7783,2723
7783,7203
4362,7837
4362,286
286,4362
4362,5937
5937,4362
6201,5334
6201,7553
7553,6201
4683,2716
2716,4683
4683,1825
1825,4683
6263,1102
4196,7794
4196,4939
4196,6
4196,10993
4196,1982
4196,9883
4196,2723
4196,2484
646,225
225,646
9073,7837
9073,2723
9073,7689
7689,9073
9073,66
66,9073
1317,2638
1317,5632
1317,6818
1317,1158
1317,2723
8027,2638
315,7837
315,981
315,901
4403,4992
4403,10971
4403,9883
4403,2723
6579,901
6579,9256
9256,6579
7254,7694
7254,2723
7254,7889
1538,9744
1538,1158
1538,2723
1538,5691
1538,901
4901,2829
4901,3373
755,8997
8997,755
755,10550
10550,755
755,7837
755,11019
11019,755
7376,7501
7376,7845
7845,7376
7376,5399
5399,7376
2242,0
0,2242
9890,2638
9890,280
280,9890
9890,3149
9890,1982
9890,420
3026,1158
1158,3026
3026,2723
10675,1594
1594,10675
10675,10830
10830,10675
10675,3317
3317,10675
10675,1147
1147,10675
10675,10894
10894,10675
10675,7280
7280,10675
10675,10925
10925,10675
10675,7361
7361,10675
10675,10366
10366,10675
10675,4833
4833,10675
10675,3477
3477,10675
10675,11125
11125,10675
10675,6180
6180,10675
10675,7711
7711,10675
10675,10788
10788,10675
10675,6674
6674,10675
10675,8143
8143,10675
10675,7916
7916,10675
10675,1264
1264,10675
10675,10733
10733,10675
10675,8593
8593,10675
8727,8613
8613,8727
8727,5841
5841,8727
8727,2723
7987,4992
7987,5616
7987,7501
7987,2930
7987,4602
7987,7066
3473,2638
3473,10651
3260,9277
9277,3260
3260,145
145,3260
3260,2730
2730,3260
2635,1158
2635,2723
2537,5666
6584,5616
6584,116
6584,7501
6584,10689
10689,6584
6584,6228
6228,6584
6584,9883
6584,2723
6584,4223
4223,6584
6584,5610
6584,6406
6406,6584
6584,4602
6584,6766
6766,6584
4302,4992
4302,8084
8084,4302
4302,8318
8318,4302
4302,7501
4302,901
9186,5252
9186,5310
5310,9186
9186,8550
8550,9186
9186,3453
3453,9186
9186,1802
9186,11206
9186,4636
4636,9186
9186,1158
9186,8524
9186,7769
7769,9186
9186,4809
4809,9186
9186,540
9186,9164
9186,9115
9186,7889
9186,3975
3975,9186
9186,2796
9186,4502
9186,4602
10739,2638
10739,3149
10739,592
592,10739
10739,10154
11224,918
918,11224
11224,355
355,11224
11224,4990
4990,11224
11224,540
540,11224
11224,1153
1153,11224
8207,2258
8207,3373
8207,8309
8309,8207
8207,740
8207,293
8207,6727
9473,9393
9473,5388
9473,2723
9473,7203
9473,9685
9685,9473
5839,5667
2335,2063
2335,10536
10536,2335
2335,2665
10569,355
355,10569
10569,5691
5416,9543
5416,5565
5565,5416
5416,8524
5416,7609
5416,2723
5416,2152
2152,5416
7769,10215
10215,7769
7769,10247
10247,7769
7769,7837
7769,9186
9186,7769
7769,11212
1309,7837
5894,5632
5894,7837
5894,2723
5894,6374
995,4936
4936,995
9425,4992
4992,9425
9425,9361
9361,9425
9425,10207
10207,9425
10086,5667
5667,10086
10086,4602
8338,10839
10839,8338
8338,5616
8338,2174
8338,4380
8338,9717
9717,8338
8338,3017
3017,8338
8338,7681
8338,7807
8338,4358
8338,1793
8338,8729
8338,7551
7551,8338
8338,9395
9395,8338
8338,2308
8338,4602
8338,5500
5500,8338
7702,5374
4508,7837
4508,2723
7267,2175
2175,7267
7267,2984
7267,7501
7267,10541
10541,7267
7267,2722
2722,7267
7267,10126
10126,7267
7267,9106
9106,7267
7267,2112
2112,7267
7267,7889
7267,7232
7232,7267
7267,9392
9392,7267
8396,39
8396,716
8396,11169
8396,7616
8396,10217
8396,1764
8396,2723
8396,3344
3344,8396
8396,7224
8396,4101
8396,4766
8396,3564
9716,7794
9716,8563
8563,9716
9716,8358
8358,9716
9716,805
805,9716
6049,4233
6049,11242
9869,9101
9101,9869
9869,7774
9869,9918
9918,9869
9869,2833
2833,9869
9869,1342
9869,9341
9341,9869
9869,2665
9869,2308
9789,4850
9789,10378
10378,9789
9789,9883
9789,3116
3116,9789
1127,569
1127,8340
1127,600
1006,2006
1006,1158
1006,2723
1006,314
1006,2665
2818,7197
7197,2818
2818,2723
2818,10520
10520,2818
6217,5632
6217,8788
6217,7837
6217,1373
6217,1158
6217,11247
6217,2964
940,7501
940,2723
940,4945
4945,940
940,9856
9856,940
5471,7837
6983,4527
4527,6983
7412,5632
7412,6990
7412,8788
7412,1158
7412,4271
4271,7412
7412,4205
7412,11212
7412,9108
11177,6528
6528,11177
5256,9030
5256,367
367,5256
5256,9883
2573,3119
3119,2573
2573,2864
7499,8524
7499,2723
9841,1920
1920,9841
9841,4982
4982,9841
9841,805
805,9841
8032,7694
8032,7616
8032,7889
9679,4992
9679,2723
1533,39
1533,5239
5239,1533
1533,4192
4192,1533
1533,1883
1883,1533
1533,5800
1533,8011
1533,116
1533,9315
1533,1877
1877,1533
1533,4939
1533,11113
1533,5171
1533,9573
1533,8344
8344,1533
1533,2723
1533,5219
1533,6300
1533,10020
1533,5062
5062,1533
1533,8226
1331,385
1176,9051
1176,1462
1462,1176
6187,716
6187,6111
6187,4639
6187,1609
6187,2258
6187,3373
6187,8799
6187,5134
6187,65
6187,4602
4602,6187
3641,437
437,3641
3641,2723
9091,7368
9091,9051
9091,7795
4812,2723
4812,7203
10410,9692
9692,10410
10410,1158
10410,118
10410,7889
10410,5455
5967,8456
8456,5967
5967,5227
5227,5967
5967,5902
5902,5967
5967,2861
2861,5967
5967,384
384,5967
5967,11130
11130,5967
4971,6011
4971,2723
4971,3283
3283,4971
4971,10320
4971,4887
4887,4971
4971,5069
5069,4971
7383,10453
10453,7383
4870,6630
4870,1158
3477,1023
1023,3477
3477,10675
10675,3477
3477,7263
3477,9868
4212,1948
1948,4212
4381,2829
2829,4381
4381,5041
5041,4381
4381,10321
10321,4381
4381,4458
4458,4381
4381,8506
8506,4381
4381,4357
4357,4381
4381,7835
7835,4381
4381,2124
2124,4381
4381,8057
8057,4381
4381,7389
7389,4381
4381,4450
4450,4381
4381,424
424,4381
4381,4545
4545,4381
4381,11073
11073,4381
4381,10683
10683,4381
9099,8695
8695,9099
9099,2723
7809,39
7809,5773
7809,10080
10080,7809
7809,5632
7809,10971
7809,9591
9591,7809
7809,8819
8819,7809
7809,10964
7809,9315
7809,7837
7809,7589
7809,10993
10993,7809
7809,9393
7809,903
903,7809
7809,7711
7711,7809
7809,1577
7809,2723
7809,7681
7809,11247
7809,10474
7809,5078
5078,7809
7809,7066
7809,10966
10966,7809
7809,2345
2345,7809
2970,2638
53,262
53,50
53,2723
2039,1959
1959,2039
10756,4992
10756,9360
10756,6754
10756,2919
10756,652
10756,10653
10756,1190
1190,10756
10756,3352
10756,7501
10756,1217
10756,7032
10756,3726
3726,10756
10756,4553
10756,2959
2959,10756
10756,3113
3113,10756
10756,8052
8052,10756
10756,1022
1022,10756
506,676
676,506
506,452
452,506
7176,7837
8553,3478
3478,8553
8553,7837
8553,2723
8553,6869
8053,3222
3222,8053
8053,4710
8053,9830
9830,8053
8576,7501
390,1809
1809,390
390,35
35,390
390,30
5349,9493
9493,5349
5349,4346
4346,5349
5349,1592
1592,5349
1618,116
10266,2822
2822,10266
2529,9866
2529,2638
2529,421
2529,5710
2529,8317
2529,2092
2529,3334
2529,7985
2529,7917
2529,7837
2529,6832
2529,2915
2529,4704
2529,2733
2529,7836
2529,1923
2529,2723
2529,8941
2529,5450
2529,5924
2529,7683
2529,7912
2529,6698
2529,11155
2529,9980
2529,5462
2529,11130
2529,2345
2529,3116
3135,7794
3135,5312
7307,6928
6928,7307
7307,10017
10017,7307
4312,8577
4312,2723
4253,3940
3940,4253
4253,4139
4139,4253
4253,4622
4622,4253
4253,8226
5698,2723
6270,5348
5348,6270
6270,6226
6226,6270
2064,11072
11072,2064
2064,10685
10685,2064
2064,5144
5144,2064
9849,2340
9849,4343
4343,9849
9849,1044
1044,9849
9849,5134
9849,832
9849,8336
9849,9428
9428,9849
9849,920
9849,3927
3927,9849
6520,5727
6520,2723
2735,7073
7073,2735
2735,6761
6761,2735
2735,2655
2735,2723
2735,9156
2735,9312
8843,11113
8843,5400
5400,8843
8843,10850
10850,8843
8843,1450
1450,8843
8843,3790
3790,8843
8843,3415
3415,8843
8843,9985
9985,8843
8843,10246
10246,8843
6398,2638
6398,3149
6398,2723
6398,10444
6398,6712
6712,6398
6398,7898
7898,6398
6398,8179
8179,6398
6363,9113
6363,6227
6363,901
10860,39
10860,4992
10860,5632
10860,7278
10860,5274
10860,8608
10860,9315
10860,3149
10860,9740
9740,10860
10860,10861
10861,10860
10860,6031
6031,10860
10860,9558
10860,10889
10860,9883
10860,2723
10860,1197
10860,6856
10634,4451
5816,1246
5816,3373
10381,7209
7209,10381
10381,5105
5105,10381
10381,7413
7413,10381
10381,8868
8868,10381
10381,10565
10565,10381
11066,8714
11066,10971
11066,8788
11066,36
36,11066
11066,1627
1627,11066
11066,8746
11066,2723
11066,250
250,11066
11066,7224
3323,4540
4540,3323
3323,10145
3323,10780
10780,3323
3323,4076
4076,3323
3323,7942
3323,11041
11041,3323
3323,9883
3323,4574
4574,3323
3323,10084
10084,3323
3323,4825
4825,3323
3323,2858
2858,3323
9881,7616
9881,1373
9881,2863
9881,2723
9881,10772
9723,1614
1614,9723
2917,2514
2917,5273
5273,2917
2917,3505
2917,1102
10026,6075
6075,10026
10026,2892
10026,5616
10026,10482
10482,10026
10026,4416
10026,10563
10026,8302
8302,10026
10026,4689
10026,1529
1529,10026
10026,4726
10026,5126
10026,4829
10026,4902
10026,6708
6708,10026
10026,1982
10026,2930
10026,10318
10026,7413
7413,10026
10026,6327
6327,10026
10026,2077
2077,10026
10026,4484
4484,10026
10026,2796
10026,6347
10026,3535
10026,2948
2948,10026
10026,10984
10984,10026
5392,1702
1702,5392
5392,8540
5392,1036
1036,5392
5392,205
5392,2723
5392,5312
5312,5392
5392,5254
5254,5392
5392,9730
9730,5392
10619,2979
6322,9573
6322,2723
4193,11140
4193,5632
4193,1180
4193,5027
4193,7615
4193,3965
4193,10494
10494,4193
4193,116
4193,9315
4193,7616
4193,8540
4193,6
4193,5117
4193,3374
4193,9382
4193,1342
4193,5134
4193,9883
4193,2723
4193,6300
4193,9844
4193,5469
4193,6635
4193,3535
4193,11038
2790,4192
2790,7501
2790,1158
2790,9548
11128,4354
11128,7837
11128,11113
11128,10412
11128,9883
11128,2723
11128,10609
5246,348
348,5246
5246,109
109,5246
5246,5049
5049,5246
8325,4223
4073,7061
7061,4073
4073,7380
7380,4073
4073,5914
5914,4073
4073,3379
3379,4073
10356,7837
10356,4833
4833,10356
10356,2723
10356,5691
2880,4922
4922,2880
2880,4762
4762,2880
2880,2723
2880,6300
2880,7595
7595,2880
11125,7361
7361,11125
11125,8100
11125,2722
2722,11125
11125,7592
7592,11125
11125,10675
10675,11125
11125,2209
2209,11125
11125,9210
9210,11125
11125,2799
2799,11125
11125,3818
3818,11125
11125,10733
10733,11125
11125,8926
8926,11125
158,140
7804,2019
2019,7804
7804,8589
8589,7804
4685,8961
8961,4685
4685,7131
5831,10132
10132,5831
5831,5691
3606,9542
3606,3110
3110,3606
3606,9880
3606,2722
2722,3606
3606,4852
4852,3606
3606,9393
3606,903
903,3606
3606,2723
3606,3527
3527,3606
3606,5390
9362,2638
9362,7066
7066,9362
6400,2723
3463,8095
3463,3133
7929,7905
7905,7929
1399,914
914,1399
1399,10541
10541,1399
1399,7263
7263,1399
1399,2471
2471,1399
1399,1424
1424,1399
1399,10559
10559,1399
1399,8349
8349,1399
8909,1450
1450,8909
8909,5500
5500,8909
6202,4689
6202,6419
6419,6202
6202,5944
5944,6202
6202,6327
6327,6202
1547,116
1547,9883
1547,2723
1547,9051
1547,5374
5176,2723
96,95
95,96
96,9228
96,9654
96,2723
96,4708
96,4602
6989,2017
2017,6989
6989,6555
6555,6989
6989,8057
8057,6989
6989,9336
9336,6989
4510,2030
4510,1305
4510,10606
4510,8524
4510,9883
4510,8406
4510,7203
4510,8226
4510,1752
1752,4510
2912,4992
2912,5025
5025,2912
2912,8705
8705,2912
3078,39
39,3078
3078,9941
3078,5632
3078,428
428,3078
3078,7837
3078,7589
3078,1831
1831,3078
3078,1964
1964,3078
3078,1941
1941,3078
3078,2807
3078,6891
3078,5388
3078,7681
3078,6300
3078,6374
6374,3078
3078,10981
3078,10189
10189,3078
3078,2665
3078,3976
3976,3078
3078,3179
3179,3078
7421,5616
7421,8423
8423,7421
7421,10927
10927,7421
7421,7837
7421,9285
7421,4343
4343,7421
7421,2723
7421,4484
2245,72
72,2245
2245,7152
7152,2245
2245,948
948,2245
2245,3261
3261,2245
2245,1107
1107,2245
2245,5420
5420,2245
10035,2465
10035,6254
4065,116
4065,2723
4065,5219
4065,3742
5865,8124
8124,5865
5865,5333
5333,5865
5865,6698
6698,5865
5865,7131
7131,5865
5865,9689
9689,5865
5865,7428
7428,5865
668,199
199,668
668,2723
145,3260
3260,145
145,5691
4809,5252
4809,4894
4894,4809
4809,5067
5067,4809
4809,3320
3320,4809
4809,4636
4636,4809
4809,9186
9186,4809
4809,6708
6708,4809
4809,6155
6155,4809
4809,3551
3551,4809
4809,4433
4433,4809
4809,10960
10960,4809
7136,7837
7136,2723
7136,4965
4965,7136
7136,7066
10661,188
10661,2166
10661,9252
10661,8524
10661,7538
10661,9883
10661,2723
10661,6300
10661,2864
10661,11164
3814,6160
6160,3814
3814,10408
10408,3814
3814,9626
9626,3814
3814,9573
3814,2124
3814,9205
9205,3814
3814,903
3814,2723
3814,5219
3814,9336
3814,6300
3814,4602
935,7391
7391,935
935,3048
3048,935
935,3778
3778,935
4549,9712
9712,4549
4549,6504
6504,4549
4549,9408
9408,4549
4549,4973
4973,4549
4549,6131
6131,4549
1358,1158
1968,8468
8468,1968
1968,2958
2958,1968
1968,2910
2910,1968
1968,2723
9464,10281
10281,9464
9464,9898
9898,9464
9464,9603
9464,4494
9464,9420
9420,9464
9464,3864
9464,1774
1774,9464
9464,1514
9464,179
179,9464
9464,309
9464,10685
10685,9464
9464,1941
1941,9464
9464,7104
7104,9464
9464,6180
6180,9464
9464,3705
3705,9464
9464,5134
9464,1811
1811,9464
284,4916
4916,284
284,5244
5244,284
284,7789
7789,284
284,172
172,284
284,7564
7564,284
284,7120
7120,284
9324,9915
9915,9324
9324,6134
6134,9324
9324,2723
5058,7988
7988,5058
5058,8344
8344,5058
5058,2723
5058,4551
4551,5058
5058,9739
9739,5058
1036,606
606,1036
1036,1048
1048,1036
1036,5392
5392,1036
1036,8431
8431,1036
1036,5254
5254,1036
1503,661
1503,7837
1503,872
872,1503
9041,7837
9041,2723
9515,2723
381,2723
5489,630
630,5489
5489,2979
2979,5489
5489,8550
8550,5489
5489,6332
6332,5489
5489,5043
5043,5489
5489,907
907,5489
9007,7407
7407,9007
9007,4600
9007,1640
1640,9007
9007,3149
9007,9164
9007,2723
9007,7203
7203,9007
9007,4463
4463,9007
4829,5252
4829,10704
10704,4829
4829,7971
7971,4829
4829,4689
4689,4829
4829,7837
4829,1459
1459,4829
4829,925
925,4829
4829,901
901,4829
4829,4933
4933,4829
4829,6391
6391,4829
6960,4992
6960,5632
6960,8217
8217,6960
6960,3771
6960,8119
8119,6960
6960,6362
6362,6960
6960,1902
6960,2723
6960,10043
10043,6960
6960,66
964,7837
964,675
964,4195
964,1158
964,5450
964,901
964,2864
964,2665
964,2964
2964,964
2945,2723
9082,3436
3436,9082
9082,1427
1427,9082
9082,4294
4294,9082
9082,4365
9082,9823
9823,9082
9082,8818
8818,9082
9082,1829
9082,4602
7440,1766
1766,7440
7440,2723
7440,5049
5049,7440
7440,4571
4571,7440
7440,6749
6749,7440
1106,7605
3811,1649
1649,3811
3811,1912
1912,3811
3811,4708
4708,3811
3811,5637
5637,3811
6251,5712
5712,6251
941,2638
941,2019
2019,941
941,9883
9883,941
941,10965
10965,941
941,5586
5586,941
5290,7837
5290,4459
8487,2638
2638,8487
8487,4822
4822,8487
8487,9074
9074,8487
8487,3562
3562,8487
8487,2675
2675,8487
8487,10953
10953,8487
8487,8751
8751,8487
8487,8529
8529,8487
10386,5763
5763,10386
10386,102
3673,7990
7990,3673
3673,5446
5446,3673
10119,3642
6504,4549
4549,6504
2243,5691
2243,4920
4920,2243
2243,2105
2105,2243
1342,9101
9101,1342
1342,5666
1342,5497
5497,1342
1342,9341
9341,1342
1342,2317
2317,1342
1342,1325
1325,1342
1339,7106
6889,7934
7934,6889
1650,3499
3499,1650
1650,2723
5101,8311
5101,4527
4527,5101
5101,3552
3552,5101
5101,5365
8277,7837
1923,5616
1923,8550
8550,1923
1923,2092
2092,1923
1923,5526
5526,1923
1923,6330
6330,1923
1923,809
809,1923
1923,3416
3416,1923
1923,3612
3612,1923
1923,8401
8401,1923
1923,4902
4902,1923
1923,2034
2034,1923
1923,5670
1923,5887
5887,1923
1923,1982
1923,1836
1836,1923
1923,3686
3686,1923
1923,7681
7681,1923
1923,6107
6107,1923
1923,3012
3012,1923
1923,7683
7683,1923
1923,11186
11186,1923
1923,7147
7147,1923
1923,5018
1923,4484
4484,1923
1923,8502
8502,1923
1923,6346
6346,1923
1923,7321
7321,1923
1923,4602
7650,3504
3504,7650
7650,3681
3681,7650
7650,7501
7650,2930
7650,2723
7650,2032
2032,7650
7650,4602
9641,10131
9641,9218
9641,5632
9641,10971
9641,9922
9641,5197
5197,9641
9641,8564
9641,4343
9641,7224
9641,11081
9641,7296
7217,2638
7217,932
932,7217
7217,5632
5632,7217
7217,148
148,7217
7217,2175
2175,7217
7217,8311
8311,7217
7217,1609
1609,7217
7217,6061
6061,7217
7217,11103
11103,7217
7217,876
876,7217
7217,2722
2722,7217
7217,3113
3113,7217
7217,2723
7217,7263
7263,7217
7217,2981
2981,7217
7217,7167
7167,7217
7217,7019
7019,7217
7217,2345
2345,7217
7217,2874
2874,7217
1739,6344
6344,1739
1739,7616
7616,1739
1739,5134
1739,2723
2639,92
2639,7538
2639,8406
2639,2723
10721,1416
10698,7837
9379,6152
6152,9379
9379,10408
10408,9379
9379,7633
7633,9379
9379,2723
9379,10788
10788,9379
9379,2646
2646,9379
5253,1934
1934,5253
5253,3686
3686,5253
5253,6811
6811,5253
5624,1158
5624,4602
4838,5236
5236,4838
4838,8456
8456,4838
4838,5227
5227,4838
4838,7864
7864,4838
4838,10247
10247,4838
4838,6722
6722,4838
4838,2861
2861,4838
4838,6540
6540,4838
4838,2722
2722,4838
4838,3448
4838,4710
4838,2723
4838,608
608,4838
4838,686
686,4838
4838,11130
11130,4838
4838,1207
1207,4838
4838,6569
6569,4838
4823,10004
10004,4823
4823,2456
2456,4823
128,5241
7764,5632
7764,1110
1110,7764
7764,7837
7764,7806
7806,7764
10644,5371
10644,4990
10644,1158
10644,10149
10644,11224
10644,2723
10644,901
10644,10506
7198,116
6180,3695
6180,7466
7466,6180
6180,5565
5565,6180
6180,4148
4148,6180
6180,10675
10675,6180
6180,9464
9464,6180
6180,2723
6180,11176
11176,6180
6180,3818
3818,6180
3906,984
3906,6103
3906,4808
4808,3906
3906,1407
1407,3906
3906,368
368,3906
3906,901
3906,2212
3906,10710
10710,3906
2724,5530
5530,2724
2724,6205
6205,2724
2724,1158
2724,7238
7238,2724
7723,7501
7723,4602
4536,5702
4536,4515
4515,4536
4536,10971
4536,2723
4536,140
4536,8226
4536,9199
9199,4536
4536,8252
8252,4536
4583,7962
7962,4583
4583,7794
4583,3511
3511,4583
4583,6834
6834,4583
4583,9883
4583,4461
4461,4583
4583,3423
3423,4583
5627,7682
5627,7837
5627,3149
5627,9883
5627,8406
5627,2723
5627,4084
5627,9844
5627,6299
6299,5627
5627,297
297,5627
10018,10004
10004,10018
308,810
810,308
308,313
313,308
308,8456
8456,308
308,652
652,308
308,4710
308,10207
10207,308
308,649
649,308
308,608
608,308
308,402
402,308
308,8744
8744,308
308,9442
9442,308
308,8546
8546,308
7720,7681
11116,9620
11116,11113
11116,11049
11116,8177
8177,11116
11098,2723
10460,3546
3546,10460
10460,500
500,10460
1133,808
808,1133
1133,2723
2966,7616
4902,7466
7466,4902
4902,6219
6219,4902
4902,2092
2092,4902
4902,5823
5823,4902
4902,8302
8302,4902
4902,8365
8365,4902
4902,3612
3612,4902
4902,4636
4636,4902
4902,7501
4902,166
166,4902
4902,198
198,4902
4902,8457
8457,4902
4902,1923
1923,4902
4902,1982
4902,10636
10636,4902
4902,11186
4902,8295
4902,4602
4079,6659
6659,4079
4079,116
4079,7589
4079,4939
4079,10993
10993,4079
4079,5134
4079,2723
4079,4835
4835,4079
4079,757
757,4079
4079,10117
4079,9548
154,7837
1405,2417
2417,1405
1405,2748
1405,2723
1405,1504
1504,1405
3335,3658
3658,3335
3335,901
3335,3842
3335,7066
5879,2638
5879,7657
5879,7837
5879,4602
973,375
375,973
973,5789
5789,973
973,3854
3854,973
6453,4631
4631,6453
4476,5388
4476,2723
4476,6300
4476,5820
1818,39
1818,5632
1818,10971
1818,8788
1818,7589
1818,1373
1818,10993
1818,140
599,4992
599,7017
599,7837
599,1674
599,10975
599,8340
599,901
599,600
599,532
3338,4152
4152,3338
3338,11113
3338,3719
3719,3338
1742,6551
7426,2723
7426,10237
10237,7426
7426,6668
6668,7426
7426,7726
7726,7426
3748,1529
3748,6095
3748,5865
3748,1578
1578,3748
8323,5227
8323,1765
1765,8323
8323,7484
7484,8323
8323,8956
8956,8323
4145,3788
4145,4866
4145,4263
4263,4145
